"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 18:42:58 GMT 2022","Mon Nov 14 18:43:06 GMT 2022","8488","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","checkSumTipsSC","Проверка суммы, чаевых, сервисного сбора, оплачиваем все позиции",""
"passed","Mon Nov 14 18:43:19 GMT 2022","Mon Nov 14 18:43:25 GMT 2022","5672","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 18:43:25 GMT 2022","Mon Nov 14 18:43:26 GMT 2022","1417","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","reviewCorrect","Оставление 5 отзыва с рандомным пожеланием",""
"failed","Mon Nov 14 18:42:36 GMT 2022","Mon Nov 14 18:42:58 GMT 2022","21541","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Mon Nov 14 18:43:06 GMT 2022","Mon Nov 14 18:43:19 GMT 2022","12959","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 18:42:30 GMT 2022","Mon Nov 14 18:42:36 GMT 2022","5943","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","createAndFillOrder","Создание заказа в r_keeper",""
