"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 19:09:42 GMT 2022","Mon Nov 14 19:09:54 GMT 2022","12133","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","chooseDishesAndCheckAfterDivided","Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"passed","Mon Nov 14 19:06:56 GMT 2022","Mon Nov 14 19:06:59 GMT 2022","3476","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","createAndFillOrder","Создание заказа в r_keeper","Ресторан {R_KEEPER_RESTAURANT} - блюдо - {BARNOE_PIVO}"
"passed","Mon Nov 14 19:08:32 GMT 2022","Mon Nov 14 19:08:48 GMT 2022","16087","","keeper - полная оплата, разделяя счёт по позиции в 2 заказа - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartAndFullPayTipScTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:10:03 GMT 2022","Mon Nov 14 19:10:18 GMT 2022","15240","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:12:36 GMT 2022","Mon Nov 14 19:12:45 GMT 2022","9087","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e.DivideAndPayTillEndTest","chooseDishesAndCheckAfterDivided","Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"passed","Mon Nov 14 19:13:00 GMT 2022","Mon Nov 14 19:13:05 GMT 2022","5333","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e.DivideAndPayTillEndTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 19:07:43 GMT 2022","Mon Nov 14 19:08:04 GMT 2022","21537","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","closeOrder","Закрываем заказ, очищаем кассу",""
"passed","Mon Nov 14 19:10:25 GMT 2022","Mon Nov 14 19:10:47 GMT 2022","21573","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","closeOrder","Закрываем заказ, очищаем кассу",""
"passed","Mon Nov 14 19:09:54 GMT 2022","Mon Nov 14 19:10:03 GMT 2022","9070","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","chooseDishesForPay","Выбираем рандомно оставшиеся блюда для оплаты, проверяем все суммы, в том числе ожидаемых",""
"passed","Mon Nov 14 19:12:19 GMT 2022","Mon Nov 14 19:12:21 GMT 2022","1704","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","reviewCorrect2","Оставление 1 отзыва с рандомным пожеланием",""
"passed","Mon Nov 14 19:11:42 GMT 2022","Mon Nov 14 19:11:58 GMT 2022","15658","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","clearDataAndChoseAgain","Делимся ссылкой и оплачиваем остальную часть заказа",""
"passed","Mon Nov 14 19:10:18 GMT 2022","Mon Nov 14 19:10:24 GMT 2022","5361","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"failed","Mon Nov 14 19:06:59 GMT 2022","Mon Nov 14 19:07:14 GMT 2022","14753","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"failed","Mon Nov 14 19:05:55 GMT 2022","Mon Nov 14 19:06:10 GMT 2022","15078","","keeper - частичная оплата - рандомные поз без скидки - без чая, с сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipScTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Mon Nov 14 19:11:58 GMT 2022","Mon Nov 14 19:12:13 GMT 2022","15517","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","payAndGoToAcquiring2","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:06:10 GMT 2022","Mon Nov 14 19:06:17 GMT 2022","7038","","keeper - частичная оплата - рандомные поз без скидки - без чая, с сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipScTest","chooseDishesForPay","Выбираем рандомно блюда для оплаты, проверяем все суммы, без чаевых но с СБ",""
"passed","Mon Nov 14 19:13:05 GMT 2022","Mon Nov 14 19:17:48 GMT 2022","282704","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e.DivideAndPayTillEndTest","payTillEnd","Разделям счёт, оплачиваем одну позицию и так пока весь заказ не будет оплачен",""
"passed","Mon Nov 14 19:09:14 GMT 2022","Mon Nov 14 19:09:22 GMT 2022","7803","","keeper - полная оплата, разделяя счёт по позиции в 2 заказа - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartAndFullPayTipScTest","reviewCorrect","Оставление отрицательный отзыв с рандомным пожеланием",""
"passed","Mon Nov 14 19:07:22 GMT 2022","Mon Nov 14 19:07:36 GMT 2022","13545","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:09:22 GMT 2022","Mon Nov 14 19:09:25 GMT 2022","3066","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","createAndFillOrder","Создание заказа в r_keeper","Ресторан {R_KEEPER_RESTAURANT} - блюдо - {BARNOE_PIVO}"
"passed","Mon Nov 14 19:08:23 GMT 2022","Mon Nov 14 19:08:32 GMT 2022","8909","","keeper - полная оплата, разделяя счёт по позиции в 2 заказа - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartAndFullPayTipScTest","chooseDishesAndCheckAfterDivided","Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"passed","Mon Nov 14 19:04:11 GMT 2022","Mon Nov 14 19:04:20 GMT 2022","9526","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","checkSumTipsSC","Проверка суммы, чаевых, сервисного сбора, оплачиваем все позиции",""
"skipped","Mon Nov 14 19:17:48 GMT 2022","Mon Nov 14 19:17:48 GMT 2022","0","","API","","api.APIDebugTests","lazyCreateOrderAndFill","lazyCreateOrderAndFill",""
"passed","Mon Nov 14 19:11:40 GMT 2022","Mon Nov 14 19:11:42 GMT 2022","1629","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","reviewCorrect","Оставление 5 отзыва с рандомным пожеланием",""
"failed","Mon Nov 14 19:12:24 GMT 2022","Mon Nov 14 19:12:36 GMT 2022","11725","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e.DivideAndPayTillEndTest","openAndCheck","Проверям работу всех активных элементов на странице",""
"failed","Mon Nov 14 19:09:25 GMT 2022","Mon Nov 14 19:09:42 GMT 2022","16833","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.DivideCheckAndPartPayTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Mon Nov 14 19:05:31 GMT 2022","Mon Nov 14 19:05:33 GMT 2022","1562","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","reviewCorrect","Оставление 5 отзыва с рандомным пожеланием",""
"passed","Mon Nov 14 19:11:19 GMT 2022","Mon Nov 14 19:11:35 GMT 2022","16236","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"failed","Mon Nov 14 19:04:49 GMT 2022","Mon Nov 14 19:05:03 GMT 2022","14243","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Mon Nov 14 19:07:41 GMT 2022","Mon Nov 14 19:07:43 GMT 2022","1624","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","reviewCorrect","Оставление 5 отзыва с рандомным пожеланием",""
"passed","Mon Nov 14 19:04:42 GMT 2022","Mon Nov 14 19:04:49 GMT 2022","6587","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","createAndFillOrder","Создание заказа в r_keeper",""
"passed","Mon Nov 14 19:07:14 GMT 2022","Mon Nov 14 19:07:22 GMT 2022","7840","","keeper - частичная оплата - рандомные поз без скидки - без чая, без сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipNoScTest","chooseDishesForPay","Выбираем рандомно блюда для оплаты, проверяем все суммы, без чаевых но с СБ",""
"passed","Mon Nov 14 19:03:42 GMT 2022","Mon Nov 14 19:03:49 GMT 2022","7432","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","createAndFillOrder","Создание заказа в r_keeper",""
"passed","Mon Nov 14 19:05:51 GMT 2022","Mon Nov 14 19:05:55 GMT 2022","3492","","keeper - частичная оплата - рандомные поз без скидки - без чая, с сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipScTest","createAndFillOrder","Создание заказа в r_keeper","Ресторан {R_KEEPER_RESTAURANT} - блюдо - {BARNOE_PIVO}"
"passed","Mon Nov 14 19:11:06 GMT 2022","Mon Nov 14 19:11:19 GMT 2022","12611","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","chooseDishesAndCheckAfterDivided","Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"passed","Mon Nov 14 19:04:20 GMT 2022","Mon Nov 14 19:04:35 GMT 2022","14858","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:05:26 GMT 2022","Mon Nov 14 19:05:31 GMT 2022","5692","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 19:06:17 GMT 2022","Mon Nov 14 19:06:32 GMT 2022","14895","","keeper - частичная оплата - рандомные поз без скидки - без чая, с сб - карта - отзыв","","tapper.tests.e2e.PartPayNoTipScTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"failed","Mon Nov 14 19:10:50 GMT 2022","Mon Nov 14 19:11:06 GMT 2022","15940","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","openAndCheck","Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Mon Nov 14 19:04:35 GMT 2022","Mon Nov 14 19:04:41 GMT 2022","5433","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 19:12:13 GMT 2022","Mon Nov 14 19:12:19 GMT 2022","6147","","keeper - полная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - негативный отзыв","","tapper.tests.e2e.DivideCheckAndFullPayTest","paymentCorrect2","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 19:05:33 GMT 2022","Mon Nov 14 19:05:51 GMT 2022","17994","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","closeOrder","Закрываем заказ, очищаем кассу",""
"passed","Mon Nov 14 19:12:21 GMT 2022","Mon Nov 14 19:12:24 GMT 2022","3358","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e.DivideAndPayTillEndTest","createAndFillOrder","Создание заказа в r_keeper","Ресторан {R_KEEPER_RESTAURANT} - блюдо - {BARNOE_PIVO}"
"passed","Mon Nov 14 19:05:12 GMT 2022","Mon Nov 14 19:05:26 GMT 2022","13357","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","payAndGoToAcquiring","Переход на эквайринг, ввод данных, оплата",""
"passed","Mon Nov 14 19:08:48 GMT 2022","Mon Nov 14 19:08:54 GMT 2022","5636","","keeper - полная оплата, разделяя счёт по позиции в 2 заказа - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartAndFullPayTipScTest","paymentCorrect","Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"passed","Mon Nov 14 19:04:41 GMT 2022","Mon Nov 14 19:04:42 GMT 2022","1561","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.FullPayTest","reviewCorrect","Оставление 5 отзыва с рандомным пожеланием",""
"passed","Mon Nov 14 19:05:03 GMT 2022","Mon Nov 14 19:05:12 GMT 2022","9036","","keeper - частичная оплата - рандом поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartPayTipSCTest","checkSumTipsSC","Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"passed","Mon Nov 14 19:08:04 GMT 2022","Mon Nov 14 19:08:08 GMT 2022","3637","","keeper - полная оплата, разделяя счёт по позиции в 2 заказа - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e.PartAndFullPayTipScTest","createAndFillOrder","Создание заказа в r_keeper",""
