"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 25 13:01:24 GMT 2022","Fri Nov 25 13:01:24 GMT 2022","9","","keeper - полная оплата по кнопке 'Оплатить' - все обычные позиции - чай+сбор","","tapper.tests.e2e._1_1_FullPayTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","288","","tapper - переход на пустой стол, создание заказа на кассе, появление заказа в таппере","","tapper.tests.e2e._0_1_TapperOrderAppearsWhenCreatedInKeeperTest","openAndCheck","1. Открытие стола",""
"passed","Fri Nov 25 13:09:26 GMT 2022","Fri Nov 25 13:10:24 GMT 2022","57965","","keeper - частичная оплата когда разделили счёт - обычные позиции - чай+сбор","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:04:24 GMT 2022","Fri Nov 25 13:04:24 GMT 2022","164","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:56:30 GMT 2022","Fri Nov 25 12:56:30 GMT 2022","7","","keeper - полная оплата по кнопке 'Оплатить' - позиции с модификаторами - чай+сбор","","tapper.tests.e2e._0_2_ModificatorTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 25 12:57:26 GMT 2022","Fri Nov 25 12:57:26 GMT 2022","13","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.e2e._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","switchToFirstGuest","6. Переключаемся на первого пользователя, проверяем что блюда не заблокированы",""
"broken","Fri Nov 25 12:55:24 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","265","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","openTable","1.2. Открытие стола",""
"broken","Fri Nov 25 13:00:25 GMT 2022","Fri Nov 25 13:00:25 GMT 2022","3","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","isTipsBySumLogicCorrect","1.6. Проверяем что логика чаевых по сумме корректна к 25%",""
"broken","Fri Nov 25 13:04:25 GMT 2022","Fri Nov 25 13:04:25 GMT 2022","2","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","finishOrder","7. Закрываем заказ",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","15","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isStartScreenShown","1.4. Проверяем анимацию\картинку при загрузке стола",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","15","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","checkPayment","2.7. Проверяем оплату",""
"broken","Fri Nov 25 13:07:24 GMT 2022","Fri Nov 25 13:07:24 GMT 2022","171","","keeper - частичная оплата - обычные позиции - без чая и бес сбора","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","11","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isDivideSliderCorrect","1.7. Проверяем что кнопка разделить счёт есть и работает корректно",""
"passed","Fri Nov 25 12:56:25 GMT 2022","Fri Nov 25 12:56:30 GMT 2022","5164","","keeper - полная оплата по кнопке 'Оплатить' - позиции с модификаторами - чай+сбор","","tapper.tests.e2e._0_2_ModificatorTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"passed","Fri Nov 25 12:59:25 GMT 2022","Fri Nov 25 12:59:26 GMT 2022","1190","","keeper - добавление и затем удаление уже в созданный заказ - обычные позиции - чай+сбор","","tapper.tests.e2e._0_4_AddDishInExistOrderTest","addOneMoreDishInOrder","4. Добавляем еще одно блюдо на кассе",""
"passed","Fri Nov 25 13:08:26 GMT 2022","Fri Nov 25 13:09:24 GMT 2022","57791","","keeper - частичная и полная оплата - порционная позиция - чай+сбор","","tapper.tests.e2e._2_5_PartAndFullPayPortionDishTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:03:24 GMT 2022","Fri Nov 25 13:03:24 GMT 2022","167","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_PartPayAndFullPayTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","5","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isServiceChargeShown","2.2. Проверяем что кнопка сервисного сбора есть и работает корректно",""
"broken","Fri Nov 25 13:03:26 GMT 2022","Fri Nov 25 13:03:26 GMT 2022","5","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_PartPayAndFullPayTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 25 13:04:24 GMT 2022","Fri Nov 25 13:04:24 GMT 2022","1","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","checkSumTipsSC","3. Проверка суммы, чаевых, сервисного сбора и ввод ручных чаевых",""
"broken","Fri Nov 25 13:04:25 GMT 2022","Fri Nov 25 13:04:25 GMT 2022","16","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 25 12:57:24 GMT 2022","Fri Nov 25 12:57:24 GMT 2022","158","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.e2e._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 13:07:26 GMT 2022","Fri Nov 25 13:07:26 GMT 2022","3","","keeper - частичная оплата - обычные позиции - без чая и бес сбора","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 25 13:05:24 GMT 2022","Fri Nov 25 13:05:26 GMT 2022","2005","","keeper - частичная оплата - обычные позиции - чай+сбор","","tapper.tests.e2e._2_1_PartPayTipSсTest","checkSumTipsSC","3. Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","8","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isPaymentButtonShown","2.0. Проверяем что кнопка оплатить есть и работает корректно",""
"broken","Fri Nov 25 12:58:24 GMT 2022","Fri Nov 25 12:58:24 GMT 2022","165","","keeper - выбираем позиции, разделяем блюдо и проверяем что блюда заблокированы и в статусе ожидаются 4+ мин","","tapper.tests.e2e._0_3_DisabledDishesWhenDividedByTimeLimitTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Nov 25 13:07:26 GMT 2022","Fri Nov 25 13:08:24 GMT 2022","57692","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:00:24 GMT 2022","Fri Nov 25 13:00:24 GMT 2022","5","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","isDefaultTipsBySumLogicCorrect","1.4. Проверяем что логика чаевых по сумме корректна к минимальным чаевым",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","2","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isDishListNotEmptyAndVisible","1.5. Проверяем что стол не пустой и содержит заказ",""
"broken","Fri Nov 25 13:02:24 GMT 2022","Fri Nov 25 13:02:25 GMT 2022","312","","keeper - оплата, разделяя счёт по позиции до самого конца - обычные - чай+сбор","","tapper.tests.e2e._1_2_ChoseAndPartPayThenPayTillEndTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 13:07:26 GMT 2022","Fri Nov 25 13:07:26 GMT 2022","1","","keeper - частичная оплата - обычные позиции - без чая и бес сбора","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 25 12:56:24 GMT 2022","Fri Nov 25 12:56:24 GMT 2022","333","","tapper - переход на пустой стол, создание заказа на кассе, появление заказа в таппере","","tapper.tests.e2e._0_1_TapperOrderAppearsWhenCreatedInKeeperTest","refreshAndCheck","3. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:58:26 GMT 2022","Fri Nov 25 12:58:26 GMT 2022","3","","keeper - выбираем позиции, разделяем блюдо и проверяем что блюда заблокированы и в статусе ожидаются 4+ мин","","tapper.tests.e2e._0_3_DisabledDishesWhenDividedByTimeLimitTest","clearAllSiteData","4. Очищаем все данные, делимся чеком",""
"broken","Fri Nov 25 12:57:24 GMT 2022","Fri Nov 25 12:57:26 GMT 2022","2010","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.e2e._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","chooseDishesByAnotherGuest","5. Выбираем рандомно блюда и отменяем их",""
"passed","Fri Nov 25 12:57:26 GMT 2022","Fri Nov 25 12:58:24 GMT 2022","57776","","keeper - выбираем позиции, разделяем блюдо и проверяем что блюда заблокированы и в статусе ожидаются 4+ мин","","tapper.tests.e2e._0_3_DisabledDishesWhenDividedByTimeLimitTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:02:27 GMT 2022","Fri Nov 25 13:02:27 GMT 2022","2","","keeper - оплата, разделяя счёт по позиции до самого конца - обычные - чай+сбор","","tapper.tests.e2e._1_2_ChoseAndPartPayThenPayTillEndTest","payTillEnd","7. Разделяем счёт, оплачиваем по позициям и так пока весь заказ не будет оплачен",""
"broken","Fri Nov 25 13:10:25 GMT 2022","Fri Nov 25 13:10:27 GMT 2022","2006","","keeper - частичная оплата когда разделили счёт - обычные позиции - чай+сбор","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 25 13:09:24 GMT 2022","Fri Nov 25 13:09:24 GMT 2022","162","","keeper - частичная и полная оплата - порционная позиция - чай+сбор","","tapper.tests.e2e._2_5_PartAndFullPayPortionDishTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Nov 25 12:55:18 GMT 2022","Fri Nov 25 12:55:24 GMT 2022","5899","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","createAndFillOrder","1.1 Создание заказа в r_keeper",""
"broken","Fri Nov 25 12:56:30 GMT 2022","Fri Nov 25 12:56:30 GMT 2022","19","","keeper - полная оплата по кнопке 'Оплатить' - позиции с модификаторами - чай+сбор","","tapper.tests.e2e._0_2_ModificatorTest","checkSumTipsSC","3. Проверка суммы, чаевых, сервисного сбора",""
"broken","Fri Nov 25 13:06:24 GMT 2022","Fri Nov 25 13:06:26 GMT 2022","2019","","keeper - частичная оплата - обычные позиции - без чая + сбор","","tapper.tests.e2e._2_2_PartPayNoTipScTest","checkSumTipsSC","3. Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"broken","Fri Nov 25 13:04:25 GMT 2022","Fri Nov 25 13:04:25 GMT 2022","7","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 25 12:59:27 GMT 2022","Fri Nov 25 12:59:27 GMT 2022","3","","keeper - добавление и затем удаление уже в созданный заказ - обычные позиции - чай+сбор","","tapper.tests.e2e._0_4_AddDishInExistOrderTest","closeOrder","8. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 25 12:56:30 GMT 2022","Fri Nov 25 12:56:30 GMT 2022","1","","keeper - полная оплата по кнопке 'Оплатить' - позиции с модификаторами - чай+сбор","","tapper.tests.e2e._0_2_ModificatorTest","finishOrder","7. Закрываем заказ",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","2","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","payOrder","2.6. Оплачиваем заказ",""
"broken","Fri Nov 25 13:08:26 GMT 2022","Fri Nov 25 13:08:26 GMT 2022","1","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Nov 25 13:00:28 GMT 2022","Fri Nov 25 13:01:24 GMT 2022","56027","","keeper - полная оплата по кнопке 'Оплатить' - все обычные позиции - чай+сбор","","tapper.tests.e2e._1_1_FullPayTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:01:24 GMT 2022","Fri Nov 25 13:01:24 GMT 2022","163","","keeper - полная оплата по кнопке 'Оплатить' - все обычные позиции - чай+сбор","","tapper.tests.e2e._1_1_FullPayTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:57:26 GMT 2022","Fri Nov 25 12:57:26 GMT 2022","5","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.e2e._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","closeOrder","7. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 25 13:00:26 GMT 2022","Fri Nov 25 13:00:27 GMT 2022","882","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","addDishes3","1.9. Добавляем еще одно блюдо в заказ",""
"passed","Fri Nov 25 13:03:26 GMT 2022","Fri Nov 25 13:04:24 GMT 2022","57892","","keeper - полная оплата по кнопке 'Оплатить' с ручным вводом чаевых - обычные позиции - чай+сбор","","tapper.tests.e2e._1_4_FullPayWithCustomTipsTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:08:24 GMT 2022","Fri Nov 25 13:08:26 GMT 2022","2020","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 25 12:55:14 GMT 2022","Fri Nov 25 12:55:18 GMT 2022","4401","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","openEmptyTable","0. Открываем пустой стол",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","12","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isShareButtonShown","2.1. Проверяем что кнопка поделиться счётом есть и работает корректно",""
"broken","Fri Nov 25 13:00:24 GMT 2022","Fri Nov 25 13:00:24 GMT 2022","2","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","checkSumTipsSC","1.3. Проверка суммы, чаевых, сервисного сбора, нельзя поделиться счетом т.к. одно блюдо",""
"passed","Fri Nov 25 12:56:30 GMT 2022","Fri Nov 25 12:57:24 GMT 2022","54155","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.e2e._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:10:29 GMT 2022","Fri Nov 25 13:10:29 GMT 2022","2","","keeper - частичная оплата когда разделили счёт - обычные позиции - чай+сбор","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","payAndGoToAcquiring","6. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 25 13:00:26 GMT 2022","Fri Nov 25 13:00:26 GMT 2022","7","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","isTipsBySumLogicCorrect2","1.8. Проверяем что логика чаевых по сумме корректна к 20%",""
"broken","Fri Nov 25 13:10:27 GMT 2022","Fri Nov 25 13:10:29 GMT 2022","2003","","keeper - частичная оплата когда разделили счёт - обычные позиции - чай+сбор","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","chooseDishesForPay","4. Выбираем рандомно оставшиеся блюда для оплаты, проверяем все суммы, в том числе ожидаемых",""
"broken","Fri Nov 25 13:08:24 GMT 2022","Fri Nov 25 13:08:24 GMT 2022","156","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","openAndCheck","2. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","11","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isTableEmpty","2.9. Проверяем что стол освободился",""
"broken","Fri Nov 25 13:00:28 GMT 2022","Fri Nov 25 13:00:28 GMT 2022","6","","keeper - проверяем логику установки дефолтных чаевых по сумме заказа, сброс чаевых","","tapper.tests.e2e._0_5_CheckDefaultTipsLogicBySumTest","resetTipsCorrect","2.3. Проверка сброса чаевых",""
"broken","Fri Nov 25 13:01:24 GMT 2022","Fri Nov 25 13:01:24 GMT 2022","7","","keeper - полная оплата по кнопке 'Оплатить' - все обычные позиции - чай+сбор","","tapper.tests.e2e._1_1_FullPayTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 25 13:05:26 GMT 2022","Fri Nov 25 13:05:26 GMT 2022","4","","keeper - частичная оплата - обычные позиции - чай+сбор","","tapper.tests.e2e._2_1_PartPayTipSсTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Nov 25 13:01:24 GMT 2022","Fri Nov 25 13:02:24 GMT 2022","59819","","keeper - оплата, разделяя счёт по позиции до самого конца - обычные - чай+сбор","","tapper.tests.e2e._1_2_ChoseAndPartPayThenPayTillEndTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 12:58:26 GMT 2022","Fri Nov 25 12:58:26 GMT 2022","22","","keeper - выбираем позиции, разделяем блюдо и проверяем что блюда заблокированы и в статусе ожидаются 4+ мин","","tapper.tests.e2e._0_3_DisabledDishesWhenDividedByTimeLimitTest","savePaymentDataForAcquiring","5. Проверяем что позиции закрыты для выбора и в статусе ожидается",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","2","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isCallWaiterCorrect","2.5. Проверяем функционал вызова официанта",""
"passed","Fri Nov 25 13:02:27 GMT 2022","Fri Nov 25 13:03:24 GMT 2022","57543","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_PartPayAndFullPayTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 13:05:26 GMT 2022","Fri Nov 25 13:05:26 GMT 2022","3","","keeper - частичная оплата - обычные позиции - чай+сбор","","tapper.tests.e2e._2_1_PartPayTipSсTest","closeOrder","7. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 25 13:03:26 GMT 2022","Fri Nov 25 13:03:26 GMT 2022","2","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_PartPayAndFullPayTest","payAndGoToAcquiringAgain","8. Переход на эквайринг, ввод данных, оплата",""
"passed","Fri Nov 25 13:04:25 GMT 2022","Fri Nov 25 13:05:24 GMT 2022","59632","","keeper - частичная оплата - обычные позиции - чай+сбор","","tapper.tests.e2e._2_1_PartPayTipSсTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 25 12:55:25 GMT 2022","Fri Nov 25 12:55:25 GMT 2022","43","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isKeeperOrderCorrectWithTapper","1.3. Проверяем что позиции заказа на кассе совпадают с позициями на столе после создания",""
