"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 18 10:50:56 GMT 2022","Fri Nov 18 10:50:56 GMT 2022","4","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","11","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Nov 18 10:38:40 GMT 2022","Fri Nov 18 10:38:48 GMT 2022","8017","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 18 10:49:56 GMT 2022","Fri Nov 18 10:49:56 GMT 2022","3","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSсTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"skipped","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","0","","E2E","","tapper.tests.DebugTests","delete","delete",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","3","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","finishOrder","7. Закрываем заказ",""
"passed","Fri Nov 18 10:38:48 GMT 2022","Fri Nov 18 10:38:55 GMT 2022","7902","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 18 10:49:54 GMT 2022","Fri Nov 18 10:49:54 GMT 2022","216","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSсTest","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"broken","Fri Nov 18 10:52:56 GMT 2022","Fri Nov 18 10:52:56 GMT 2022","4","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","10","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","leaveReview","2.8. Оставляем отзыв",""
"passed","Wed Nov 16 08:39:12 GMT 2022","Wed Nov 16 08:39:12 GMT 2022","26","","E2E","","tapper.tests.DebugTests","tes2t","Debugging",""
"broken","Fri Nov 18 10:48:56 GMT 2022","Fri Nov 18 10:48:56 GMT 2022","4","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:47:54 GMT 2022","59512","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e._1_2_DivideAndPayTillEndTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 18 10:48:54 GMT 2022","Fri Nov 18 10:48:54 GMT 2022","326","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","openAndCheck","2. Проверяем работу всех активных элементов на странице",""
"broken","Fri Nov 18 10:48:54 GMT 2022","Fri Nov 18 10:48:56 GMT 2022","2022","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 18 10:51:54 GMT 2022","Fri Nov 18 10:51:54 GMT 2022","176","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","4","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Nov 18 10:49:56 GMT 2022","Fri Nov 18 10:50:54 GMT 2022","57615","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 18 10:49:56 GMT 2022","Fri Nov 18 10:49:56 GMT 2022","13","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSсTest","closeOrder","7. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","2","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","closeOrder","8. Закрываем заказ, очищаем кассу",""
"passed","Wed Nov 16 12:53:10 GMT 2022","Wed Nov 16 12:53:11 GMT 2022","1081","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","reviewCorrect","7. Оставление 5 отзыва с рандомным пожеланием",""
"passed","Fri Nov 18 10:41:07 GMT 2022","Fri Nov 18 10:41:15 GMT 2022","7641","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_7_DivideCheckWith4UsersPartPayAndFull","checkPayment","7. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","33","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","checkSumTipsSC","3. Проверка суммы, чаевых, сервисного сбора",""
"failed","Fri Nov 18 10:41:15 GMT 2022","Fri Nov 18 10:41:34 GMT 2022","18785","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_7_DivideCheckWith4UsersPartPayAndFull","closeOrder","8. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","9","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isConfPolicyShown","2.3. Проверяем что кнопка политики конфиденциальности есть и работает корректно",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","10","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","checkPayment","2.7. Проверяем оплату",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","7","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","10","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isTapBarShown","2.4. Проверяем что нижнее навигационное меню есть, корректно работает меню, переходы по табам",""
"passed","Fri Nov 18 10:50:56 GMT 2022","Fri Nov 18 10:51:54 GMT 2022","57718","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 18 10:47:56 GMT 2022","Fri Nov 18 10:47:56 GMT 2022","9","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e._1_2_DivideAndPayTillEndTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","11","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isShareButtonShown","2.1. Проверяем что кнопка поделиться счётом есть и работает корректно",""
"passed","Wed Nov 16 12:55:05 GMT 2022","Wed Nov 16 12:55:06 GMT 2022","1065","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","reviewCorrect","7. Оставление 5 отзыва с рандомным пожеланием",""
"passed","Wed Nov 16 05:13:20 GMT 2022","Wed Nov 16 05:13:20 GMT 2022","0","","keeper - полная оплата - поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","paymentCorrect","5. Проверка что оплата полностью корректна, все статусы о транзакции поочередно исполняются",""
"skipped","Fri Nov 18 10:54:59 GMT 2022","Fri Nov 18 10:54:59 GMT 2022","0","","E2E","","tapper.tests.DebugTests","payOrder","pay order",""
"broken","Fri Nov 18 10:50:56 GMT 2022","Fri Nov 18 10:50:56 GMT 2022","5","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","closeOrder","7. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 18 10:46:54 GMT 2022","Fri Nov 18 10:46:54 GMT 2022","280","","keeper - полная оплата по кнопке 'Оплатить' - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._1_1_FullPayTest","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","10","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isTipsContainerCorrect","1.8. Проверяем что все элементы в блоке чаевых отображаются корректно",""
"failed","Wed Nov 16 08:02:41 GMT 2022","Wed Nov 16 08:02:56 GMT 2022","14666","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSCTest","payAndGoToAcquiring","4. Переход на эквайринг, ввод данных, оплата",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","10","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isCallWaiterCorrect","2.5. Проверяем функционал вызова официанта",""
"broken","Fri Nov 18 10:48:56 GMT 2022","Fri Nov 18 10:48:56 GMT 2022","4","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 18 10:53:54 GMT 2022","Fri Nov 18 10:53:56 GMT 2022","2005","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"failed","Fri Nov 18 10:38:16 GMT 2022","Fri Nov 18 10:38:24 GMT 2022","8547","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"passed","Fri Nov 18 10:52:56 GMT 2022","Fri Nov 18 10:53:54 GMT 2022","57686","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"passed","Wed Nov 16 08:39:12 GMT 2022","Wed Nov 16 08:39:12 GMT 2022","1","","E2E","","tapper.tests.DebugTests","tes3t","Debugging2",""
"skipped","Fri Nov 18 10:45:58 GMT 2022","Fri Nov 18 10:45:58 GMT 2022","0","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isStartScreenShown","1.4. Проверяем анимацию\картинку при загрузке стола",""
"broken","Fri Nov 18 10:49:54 GMT 2022","Fri Nov 18 10:49:56 GMT 2022","2004","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSсTest","checkSumTipsSC","3. Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"broken","Fri Nov 18 10:52:56 GMT 2022","Fri Nov 18 10:52:56 GMT 2022","6","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Nov 18 10:47:54 GMT 2022","Fri Nov 18 10:47:56 GMT 2022","2008","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e._1_2_DivideAndPayTillEndTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 18 10:51:54 GMT 2022","Fri Nov 18 10:51:56 GMT 2022","2008","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","checkSumTipsSC","3. Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"passed","Wed Nov 16 12:57:12 GMT 2022","Wed Nov 16 12:57:13 GMT 2022","1113","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","reviewCorrect","7. Оставление 5 отзыва с рандомным пожеланием",""
"passed","Wed Nov 16 08:02:57 GMT 2022","Wed Nov 16 08:03:13 GMT 2022","16667","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSCTest","closeOrder","6. Закрываем заказ, очищаем кассу",""
"broken","Fri Nov 18 10:51:56 GMT 2022","Fri Nov 18 10:51:56 GMT 2022","1","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","checkPayment","6. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Nov 18 10:48:56 GMT 2022","Fri Nov 18 10:49:54 GMT 2022","57652","","keeper - частичная оплата - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_1_PartPayTipSсTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","8","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isDivideSliderCorrect","1.7. Проверяем что кнопка разделить счёт есть и работает корректно",""
"broken","Fri Nov 18 10:48:56 GMT 2022","Fri Nov 18 10:48:56 GMT 2022","2","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","clearDataAndChoseAgain","7. Делимся ссылкой и оплачиваем остальную часть заказа",""
"broken","Fri Nov 18 10:53:56 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","2003","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","chooseDishesForPay","4. Выбираем рандомно оставшиеся блюда для оплаты, проверяем все суммы, в том числе ожидаемых",""
"passed","Wed Nov 16 12:56:10 GMT 2022","Wed Nov 16 12:56:11 GMT 2022","1082","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","reviewCorrect","7. Оставление 5 отзыва с рандомным пожеланием",""
"broken","Fri Nov 18 10:52:54 GMT 2022","Fri Nov 18 10:52:54 GMT 2022","218","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","9","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isCheckContainerShown","1.9. Проверяем что все элементы в блоке чека отображаются корректно",""
"passed","Wed Nov 16 12:58:31 GMT 2022","Wed Nov 16 12:58:32 GMT 2022","1201","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","reviewCorrectRepeated","9. Оставляем отрицательный отзыв с рандомным пожеланием",""
"skipped","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","0","","E2E","","tapper.tests.DebugTests","addModificator","add modificator",""
"broken","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","3","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","checkPayment","7. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Nov 18 10:51:56 GMT 2022","Fri Nov 18 10:52:54 GMT 2022","57746","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"passed","Fri Nov 18 10:41:00 GMT 2022","Fri Nov 18 10:41:07 GMT 2022","6883","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_7_DivideCheckWith4UsersPartPayAndFull","payAndGoToAcquiring","6. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Nov 18 10:47:54 GMT 2022","Fri Nov 18 10:47:54 GMT 2022","267","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e._1_2_DivideAndPayTillEndTest","openAndCheck","2. Проверяем работу всех активных элементов на странице",""
"failed","Fri Nov 18 10:40:26 GMT 2022","Fri Nov 18 10:40:35 GMT 2022","9205","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_7_DivideCheckWith4UsersPartPayAndFull","openAndCheck","2. Проверяем работу всех активных элементов на странице",""
"broken","Fri Nov 18 10:52:54 GMT 2022","Fri Nov 18 10:52:56 GMT 2022","2003","","keeper - частичная и полная оплата, разделяя счёт по позиции в 2 заказа - обычные позиции - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_4_PartAndFullPayTipScTest","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 18 10:50:54 GMT 2022","Fri Nov 18 10:50:54 GMT 2022","212","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","openAndCheck","2. Проверяем работу всех активных элементов на странице, проверка блюд на кассе и в таппере",""
"broken","Fri Nov 18 10:45:58 GMT 2022","Fri Nov 18 10:45:58 GMT 2022","2","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isTableNumberShown","1.6. Проверяем что номер стола отображается",""
"broken","Fri Nov 18 10:45:59 GMT 2022","Fri Nov 18 10:45:59 GMT 2022","9","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isPaymentButtonShown","2.0. Проверяем что кнопка оплатить есть и работает корректно",""
"broken","Fri Nov 18 10:53:54 GMT 2022","Fri Nov 18 10:53:54 GMT 2022","208","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","openAndCheck","2. Проверяем работу всех активных элементов на странице",""
"broken","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","3","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","savePaymentDataForAcquiring","5. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 18 10:53:58 GMT 2022","Fri Nov 18 10:53:58 GMT 2022","5","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_6_DivideCheckAndPartPayTest","payAndGoToAcquiring","6. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Nov 18 10:38:24 GMT 2022","Fri Nov 18 10:38:36 GMT 2022","11842","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","checkSumTipsSC","3. Выбираем рандомно блюда, проверяем все суммы и условия, оплачиваем",""
"broken","Fri Nov 18 10:51:56 GMT 2022","Fri Nov 18 10:51:56 GMT 2022","1","","keeper - частичная оплата - обычные позиции - без чая и бес сбора - карта - отзыв","","tapper.tests.e2e._2_3_PartPayNoTipNoScTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Nov 18 10:47:56 GMT 2022","Fri Nov 18 10:48:54 GMT 2022","57599","","keeper - частичная оплата, делимся ссылкой, оплачиваем всё - обычные позиции - чай+сбор","","tapper.tests.e2e._1_3_DivideCheckAndFullPayTest","createAndFillOrder","1. Создание заказа в r_keeper",""
"broken","Fri Nov 18 10:45:58 GMT 2022","Fri Nov 18 10:45:58 GMT 2022","103","","Общая функциональность таппера","","tapper.tests.e2e._0_0_AllElementsTest","isDishListNotEmptyAndVisible","1.5. Проверяем что стол не пустой и содержит заказ",""
"passed","Fri Nov 18 10:40:35 GMT 2022","Fri Nov 18 10:40:47 GMT 2022","11655","","keeper - частичная оплата когда разделили счёт - рандомные поз без скидки - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_7_DivideCheckWith4UsersPartPayAndFull","chooseDishesAndCheckAfterDivided","3. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Nov 18 10:47:56 GMT 2022","Fri Nov 18 10:47:56 GMT 2022","9","","keeper - оплата, разделяя счёт по позиции до самого конца - рандомные поз без скидки - чай+сбор - карта","","tapper.tests.e2e._1_2_DivideAndPayTillEndTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Nov 18 10:38:36 GMT 2022","Fri Nov 18 10:38:40 GMT 2022","3279","","keeper - частичная и полная оплата - порционная позиция - чай+сбор - карта - отзыв","","tapper.tests.e2e._2_5_PartAndFullPayPortionDish","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Nov 18 10:50:56 GMT 2022","Fri Nov 18 10:50:56 GMT 2022","13","","keeper - частичная оплата - обычные позиции - без чая + сбор - карта - отзыв","","tapper.tests.e2e._2_2_PartPayNoTipScTest","payAndGoToAcquiring","5. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
