"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 17 13:39:19 GMT 2023","Fri Feb 17 13:39:36 GMT 2023","16558","","Частичная оплата с 1-го устройства и полная со 2-го устройства с сервисным сбором","","tapper.tests.keeper_e2e._5_sockets._5_8_PartAndFullPayTwoGuestSCTest","clearDataAndChoseAgain2Guest","2.3. Проверка сообщения в телеграмме",""
"passed","Fri Feb 17 13:22:29 GMT 2023","Fri Feb 17 13:22:40 GMT 2023","10798","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"skipped","Fri Feb 17 13:31:58 GMT 2023","Fri Feb 17 13:31:58 GMT 2023","0","","Проверка профиля, редактирование полей, смена пароля","","tapper.tests.admin_personal_account.profile._13_0_TotalTest","isPrivateDateChangedCorrect","1.3. Проверяем редактирование названия заведения, имя, телефон",""
"passed","Fri Feb 17 13:26:19 GMT 2023","Fri Feb 17 13:26:20 GMT 2023","406","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","goToDetailCard","1.8. Переход в детальную карточку стола и проверка элементов",""
"broken","Fri Feb 17 14:10:32 GMT 2023","Fri Feb 17 14:10:32 GMT 2023","2","","Частичная оплата + применение скидки (Частичная оплата, потом скидка, потом полная оплата)","","tapper.tests.keeper_e2e._8_discount._8_1_PartPayAddDiscountTest","checkPaymentAfterAddedDiscount","2.0. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"failed","Fri Feb 17 13:31:33 GMT 2023","Fri Feb 17 13:31:40 GMT 2023","7185","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","isCustomPeriodCorrect","1.7. Установка и проверка кастомного периода",""
"passed","Fri Feb 17 14:06:38 GMT 2023","Fri Feb 17 14:06:56 GMT 2023","17647","","Добавление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_5_AddAfterPartAndPartTest","checkPayment","1.6 Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"failed","Fri Feb 17 13:30:46 GMT 2023","Fri Feb 17 13:30:50 GMT 2023","4633","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","checkInitialDateByDefault","1.4. Проверка диапазона по умолчанию",""
"passed","Fri Feb 17 13:27:05 GMT 2023","Fri Feb 17 13:27:17 GMT 2023","12076","","Частичная оплата на 1одном устройстве, и проверка этих позиций на другом, затем полная оплата с проверками статусов у второго","","tapper.tests.keeper_e2e._5_sockets._5_4_PartAndFullPayCheckEveryStatusTest","openTables","1.2. Открываем стол на двух разных устройствах, проверяем что не пустые",""
"passed","Fri Feb 17 13:39:36 GMT 2023","Fri Feb 17 13:39:36 GMT 2023","50","","Частичная оплата с 1-го устройства и полная со 2-го устройства с сервисным сбором","","tapper.tests.keeper_e2e._5_sockets._5_8_PartAndFullPayTwoGuestSCTest","switchTo2GuestAndCheckPaidDishes","2.4. Проверяем у первого гостя что у него пустой стол",""
"passed","Fri Feb 17 13:34:31 GMT 2023","Fri Feb 17 13:34:42 GMT 2023","10338","","Оплата по кнопке 'Оплатить' - -чай -сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_4_NoTipsNoScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Feb 17 13:26:20 GMT 2023","Fri Feb 17 13:26:20 GMT 2023","173","","Полная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', и затем пустой стол у второго устройства","","tapper.tests.keeper_e2e._5_sockets._5_2_FullCheckEveryStatusTest","switchTo2ndGuestAndCheckPaidDishes","1.9. Переключаемся на второго гостя, проверяем что выбранные ранее блюда в статусе Оплачено",""
"passed","Fri Feb 17 13:27:33 GMT 2023","Fri Feb 17 13:27:35 GMT 2023","2355","","Смена имени категории и позиции, проверка на столе","","tapper.tests.admin_personal_account.menu._11_1_ChangeCategoryAndDishesTest","editCategoryName","1.4. Редактируем имя категории",""
"passed","Fri Feb 17 13:30:33 GMT 2023","Fri Feb 17 13:30:41 GMT 2023","8260","","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","","tapper.tests.keeper_e2e._0_common._0_9_CheckCallWaiterTgMsgTest","clearDataAndChoseAgain","9. Закрываем заказ",""
"passed","Fri Feb 17 13:32:11 GMT 2023","Fri Feb 17 13:32:14 GMT 2023","2984","","Оплата по кнопке 'Оплатить' - +чай -сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_2_TipsNoScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Feb 17 13:41:35 GMT 2023","Fri Feb 17 13:41:45 GMT 2023","10194","","Частичная оплата - -чай -сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_3_NoTipsNoScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Feb 17 13:39:44 GMT 2023","Fri Feb 17 13:39:55 GMT 2023","10803","","Частичная оплата - -чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_2_NoTipsScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Feb 17 14:04:04 GMT 2023","Fri Feb 17 14:04:07 GMT 2023","2970","","Удаление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_4_RemoveAndPartTest","addOneMoreDishInOrder","1.3. Удаляем еще одно блюдо на кассе",""
"passed","Fri Feb 17 13:25:18 GMT 2023","Fri Feb 17 13:25:32 GMT 2023","13857","","Полная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', и затем пустой стол у второго устройства","","tapper.tests.keeper_e2e._5_sockets._5_2_FullCheckEveryStatusTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"passed","Fri Feb 17 14:03:33 GMT 2023","Fri Feb 17 14:03:34 GMT 2023","630","","Полная оплата без сервисного сбора","","tapper.tests.keeper_e2e._7_modificator._7_2_FullPayNoScTest","matchTapperOrderWithOrderInKeeper","2. Проверка что заказ с кассы совпадает со столом",""
"passed","Fri Feb 17 13:27:32 GMT 2023","Fri Feb 17 13:27:33 GMT 2023","842","","Смена имени категории и позиции, проверка на столе","","tapper.tests.admin_personal_account.menu._11_1_ChangeCategoryAndDishesTest","activateFirstCategoryAndActivateShowGuestMenu","1.3. Делаем видимым категорию, блюдо и переключатель если отключены",""
"passed","Fri Feb 17 13:52:50 GMT 2023","Fri Feb 17 13:53:00 GMT 2023","10384","","Официант не верифицирован, без привязанной карты, полная оплата + СБ","","tapper.tests.keeper_e2e._6_waiter._6_4_NonVerifiedFullNoCardWithScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Feb 17 13:26:40 GMT 2023","Fri Feb 17 13:26:55 GMT 2023","14769","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 17 14:10:55 GMT 2023","Fri Feb 17 14:10:55 GMT 2023","4","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","checkPaymentAfterPartialPayment","1.9. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"failed","Fri Feb 17 13:22:59 GMT 2023","Fri Feb 17 13:23:32 GMT 2023","33370","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","checkInvitationMail","1.6. Отправка приглашение на почту официанту",""
"passed","Fri Feb 17 13:44:48 GMT 2023","Fri Feb 17 13:45:09 GMT 2023","21012","","Официант верифицирован, без привязанной карты, полная оплата + СБ","","tapper.tests.keeper_e2e._6_waiter._6_0_VerifiedFullNoCardWithScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Feb 17 14:08:01 GMT 2023","Fri Feb 17 14:08:04 GMT 2023","2396","","Добавление и удаление позиции после в одном заказе","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_7_AddAndRemoveFullTest","deletePosition","1.5. Удаляем одну позицию",""
"passed","Fri Feb 17 13:26:35 GMT 2023","Fri Feb 17 13:26:37 GMT 2023","1570","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","readQrCode","2.3. Чтение qr-кода",""
"passed","Fri Feb 17 13:44:09 GMT 2023","Fri Feb 17 13:44:40 GMT 2023","30548","","Проверка категории Рассылка","","tapper.tests.support_personal_account.sending._21_0_TotalTest","checkMsgInTgToAdmins","1.6. Проверяем сообщение в телеграмме",""
"failed","Fri Feb 17 14:07:30 GMT 2023","Fri Feb 17 14:07:36 GMT 2023","6077","","Частичная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._7_5_PartPayNoTipsTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола",""
"passed","Fri Feb 17 13:38:28 GMT 2023","Fri Feb 17 13:38:39 GMT 2023","11491","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","chooseRestaurant","1.3. Выбор тестового ресторана",""
"passed","Fri Feb 17 13:50:12 GMT 2023","Fri Feb 17 13:50:30 GMT 2023","18049","","Одновременная частичная  оплата с 4х устройств ","","tapper.tests.keeper_e2e._5_sockets._6_3_PartCheckEveryStatusFourGuestsTest","checkPayment3Guest","3.1. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Feb 17 13:34:42 GMT 2023","Fri Feb 17 13:34:58 GMT 2023","16605","","Оплата по кнопке 'Оплатить' - -чай -сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_4_NoTipsNoScTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"broken","Fri Feb 17 14:07:16 GMT 2023","Fri Feb 17 14:07:16 GMT 2023","3","","Частичная оплата с сервисным сбором","","tapper.tests.keeper_e2e._7_modificator._7_4_PartPayNoScTest","matchTapperOrderWithOrderInKeeper","2. Проверка что заказ с кассы совпадает со столом",""
"passed","Fri Feb 17 13:23:26 GMT 2023","Fri Feb 17 13:23:30 GMT 2023","4144","","Открытие стола у двух гостей, первый гость уходит в оплату, у второго должны быть блюда заблокированы."" +
        ""После первый гость выходит из оплаты, и у второго они должны разблокироваться","","tapper.tests.keeper_e2e._5_sockets._5_0_DisabledDishesWhenInPaymentTest","chooseDishesByAnotherGuest","3. Переходим в оплату у первого гостя",""
"passed","Fri Feb 17 13:55:51 GMT 2023","Fri Feb 17 13:56:09 GMT 2023","17801","","Частичная оплата в несколько платежей до конца - +чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_4_ChoseAndPartPayTillEndTest","chooseDishesAndCheckAfterDivided","2. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"failed","Fri Feb 17 13:44:41 GMT 2023","Fri Feb 17 13:44:48 GMT 2023","7372","","Частичная оплата с 1-го устройства и полная со 2-го устройства c чаевыми","","tapper.tests.keeper_e2e._5_sockets._6_0_PartAndFullPayTwoGuestTipsTest","switchTo1GuestAndCheckPaidDishes","2.5. Проверяем у второго гостя что у него пустой стол",""
"broken","Fri Feb 17 14:08:04 GMT 2023","Fri Feb 17 14:08:20 GMT 2023","16513","","Добавление и удаление позиции после в одном заказе","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_7_AddAndRemoveFullTest","clearDataAndChoseAgain","2.0. Проверка сообщения в телеграмме",""
"passed","Fri Feb 17 13:33:22 GMT 2023","Fri Feb 17 13:33:24 GMT 2023","1864","","Частичная оплата с 1-го устройства и полная со 2-го устройства  без сервисного сбора","","tapper.tests.keeper_e2e._5_sockets._5_7_PartAndFullPayTwoGuestNoSCTest","switchTo2ndGuestAndCheckPaidDishes","1.9. Переключаемся на второго гостя, проверяем что выбранные ранее блюда в статусе Оплачено",""
"broken","Fri Feb 17 14:10:55 GMT 2023","Fri Feb 17 14:10:55 GMT 2023","2","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","savePaymentDataForAcquiringAfterDeletedDiscount","1.6. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Feb 17 13:36:00 GMT 2023","Fri Feb 17 13:36:10 GMT 2023","9833","","Частичная оплата с 1-го устройства с чаевыми со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._6_2_PartNoScAndFullScPayTwoGuestTest","openTables","1.2. Открываем стол на двух разных устройствах, проверяем что не пустые",""
"passed","Fri Feb 17 13:22:47 GMT 2023","Fri Feb 17 13:22:47 GMT 2023","33","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isPaymentButtonShown","2.0. Проверяем что кнопка оплатить есть и работает корректно",""
"passed","Fri Feb 17 13:34:23 GMT 2023","Fri Feb 17 13:34:25 GMT 2023","1932","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","checkDownloadedWaiterImageOnTable","1.5. Проверка фотографии на столе",""
"passed","Fri Feb 17 13:22:44 GMT 2023","Fri Feb 17 13:22:44 GMT 2023","87","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isDishListNotEmptyAndVisible","1.5. Проверяем что стол не пустой и содержит заказ",""
"broken","Fri Feb 17 13:50:52 GMT 2023","Fri Feb 17 13:51:03 GMT 2023","10391","","Одновременная частичная  оплата с 4х устройств ","","tapper.tests.keeper_e2e._5_sockets._6_3_PartCheckEveryStatusFourGuestsTest","checkPayment4Guest","3.7. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"passed","Fri Feb 17 13:41:49 GMT 2023","Fri Feb 17 13:41:52 GMT 2023","2627","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","choseOnlyCertainRestaurants","1.3. Выбираем определенный ресторан по чекбоксу из всего списка",""
"passed","Fri Feb 17 13:23:38 GMT 2023","Fri Feb 17 13:23:48 GMT 2023","9353","","Открытие стола у двух гостей, первый гость уходит в оплату, у второго должны быть блюда заблокированы."" +
        ""После первый гость выходит из оплаты, и у второго они должны разблокироваться","","tapper.tests.keeper_e2e._5_sockets._5_0_DisabledDishesWhenInPaymentTest","closeOrder","7. Закрываем заказ, очищаем кассу",""
"passed","Fri Feb 17 13:33:55 GMT 2023","Fri Feb 17 13:33:56 GMT 2023","1187","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToCustomizationTab","2.9. Переход и проверка элементов в разделе Кастомизация",""
"broken","Fri Feb 17 14:10:21 GMT 2023","Fri Feb 17 14:10:21 GMT 2023","5","","Частичная оплата + применение скидки (Частичная оплата, потом скидка, потом полная оплата)","","tapper.tests.keeper_e2e._8_discount._8_1_PartPayAddDiscountTest","checkSumTipsSC","1.2. Проверка суммы, чаевых, сервисного сбора",""
"failed","Fri Feb 17 13:25:40 GMT 2023","Fri Feb 17 13:25:48 GMT 2023","8221","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","deleteYandexInviteMail","1.8. Удаляем письмо на почте Яндекса",""
"passed","Fri Feb 17 13:40:34 GMT 2023","Fri Feb 17 13:40:44 GMT 2023","10575","","Частичная оплата с 1-го устройства и полная со 2-го устройства без чаевых","","tapper.tests.keeper_e2e._5_sockets._5_9_PartAndFullPayTwoGuestNoTipsTest","clearDataAndChoseAgain","1.8. Проверка сообщения в телеграмме",""
"passed","Fri Feb 17 13:54:27 GMT 2023","Fri Feb 17 13:54:29 GMT 2023","2582","","Официант не верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_6_NonVerifiedPartNoCardNoScTest","savePaymentDataForAcquiring","5. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Feb 17 14:09:57 GMT 2023","Fri Feb 17 14:09:57 GMT 2023","0","","Все вариации модификаторов. Частичная оплата без чаевых","","tapper.tests.keeper_e2e._7_modificator._8_0_BigPartPayTest","","Все вариации модификаторов. Частичная оплата без чаевых",""
"passed","Fri Feb 17 13:41:52 GMT 2023","Fri Feb 17 13:41:55 GMT 2023","3007","","Частичная оплата с 1-го устройства и полная со 2-го устройства c чаевыми","","tapper.tests.keeper_e2e._5_sockets._6_0_PartAndFullPayTwoGuestTipsTest","switchBackTo1Guest","1.5. Переключаемся на первого гостя, сохраняем платежные данные",""
"passed","Fri Feb 17 13:41:14 GMT 2023","Fri Feb 17 13:41:15 GMT 2023","1049","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","goToLock","1.2. Переход на категорию заглушки, проверка всех элементов",""
"passed","Fri Feb 17 13:35:48 GMT 2023","Fri Feb 17 13:36:04 GMT 2023","16587","","Выбор всех позиций - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_5_ChoseAllDishesTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"passed","Fri Feb 17 13:32:40 GMT 2023","Fri Feb 17 13:32:41 GMT 2023","372","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToLogsTab","1.4. Переход и проверка элементов в разделе Логи",""
"passed","Fri Feb 17 13:40:14 GMT 2023","Fri Feb 17 13:40:28 GMT 2023","13899","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.company_requisites._16_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"passed","Fri Feb 17 13:31:30 GMT 2023","Fri Feb 17 13:31:46 GMT 2023","16573","","Оплата по кнопке 'Оплатить' - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_1_TipsScTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"failed","Fri Feb 17 14:07:24 GMT 2023","Fri Feb 17 14:07:32 GMT 2023","7930","","Добавление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_5_AddAfterPartAndPartTest","closeOrder","2.0. Закрываем заказ, проверяем тг",""
"failed","Fri Feb 17 14:06:56 GMT 2023","Fri Feb 17 14:07:17 GMT 2023","21219","","Добавление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_5_AddAfterPartAndPartTest","clearDataAndChoseAgain","1.7 Проверка сообщения в телеграмме",""
"broken","Fri Feb 17 14:08:16 GMT 2023","Fri Feb 17 14:08:16 GMT 2023","2","","Полная оплата нескольких позиций последняя с модификатором ","","tapper.tests.keeper_e2e._7_modificator._7_7_CommonButLastModiDishFullPayTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Feb 17 14:00:49 GMT 2023","Fri Feb 17 14:00:51 GMT 2023","2250","","Удаление позиции, полная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_2_RemoveAndFullTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"passed","Fri Feb 17 13:33:17 GMT 2023","Fri Feb 17 13:33:20 GMT 2023","3746","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToAcquiringTab","2.0. Переход и проверка элементов в разделе Эквайринг",""
"broken","Fri Feb 17 14:07:55 GMT 2023","Fri Feb 17 14:07:55 GMT 2023","3","","Удаление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_6_RemoveAfterPartAndPartTest","checkChangedSumAfterAdding","1.9. Пытаемся оплатить и получаем ошибку изменения суммы",""
"broken","Fri Feb 17 14:08:04 GMT 2023","Fri Feb 17 14:08:04 GMT 2023","2","","Добавление и удаление позиции после в одном заказе","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_7_AddAndRemoveFullTest","payAndGoToAcquiring","1.8. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"passed","Fri Feb 17 13:32:30 GMT 2023","Fri Feb 17 13:32:38 GMT 2023","8469","","Частичная оплата с 1-го устройства и полная со 2-го устройства  без сервисного сбора","","tapper.tests.keeper_e2e._5_sockets._5_7_PartAndFullPayTwoGuestNoSCTest","chooseDishesAndCheckAfterDivided","1.3. Выбираем рандомно блюда у первого гостя, сохраняем данные для след.теста. Отключаем сервисный сбор",""
"passed","Fri Feb 17 13:49:11 GMT 2023","Fri Feb 17 13:49:11 GMT 2023","29","","Одновременная частичная  оплата с 4х устройств ","","tapper.tests.keeper_e2e._5_sockets._6_3_PartCheckEveryStatusFourGuestsTest","checkDisabledDishes2Guest","2.1. Проверяем у всех гостей, что блюда в статусе Оплачиваются, которые второй гость выбрал",""
"passed","Fri Feb 17 13:34:05 GMT 2023","Fri Feb 17 13:34:08 GMT 2023","3272","","Частичная оплата с 1-го устройства с комиссией со 2-го без комиссии","","tapper.tests.keeper_e2e._5_sockets._6_1_PartNoScAndFullScPayTwoGuestTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
