"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"RKeeper","Общие","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","1","3","0","0","0"
"RKeeper","Общие","tapper - переход на пустой стол, создание заказа на кассе, появление заказа в таппере","0","5","0","0","0"
