"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","218","","Проверка категории Недоступность кассы","","tapper.tests.support_personal_account.cash_desk_inaccessibility._22_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","3","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToOperationTab","1.7. Переход и проверка элементов в разделе Операции",""
"broken","Fri Feb 03 13:07:16 GMT 2023","Fri Feb 03 13:07:16 GMT 2023","3","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","goToLogsAndPermissions","1.2. Переход на страницу логов, выбор тестового ресторана",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","5","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","isTableFilterSavedAfterGoingInDetailCard","1.8. Проверка что фильтр установленный сохранился если мы проходим в карточку стола",""
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","1","","Заглушаем только один ресторан, но через поиск, и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._20_0_CertainRestaurantBySearchTest","resetAllRestaurants","1.8. Отключаем все рестораны в админке, очищаем тестовое окружение",""
"broken","Fri Feb 03 13:06:58 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","235","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:12 GMT 2023","Fri Feb 03 13:07:12 GMT 2023","3","","Проверка таба Официанты","","tapper.tests.support_personal_account.logs_and_permissions._14_0_WaitersTabTest","sendInviteWaiter","1.3. Переход в таб, проверка всех форм, проверка поиска, сброса фильтра",""
"broken","Fri Feb 03 13:06:51 GMT 2023","Fri Feb 03 13:06:51 GMT 2023","285","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","yandexAuthorization","1.5. Авторизация в почте яндекса",""
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","2","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","isPaymentUnavailableAnotherRestaurant","1.9. Проверяем в другом ресторане, что оплата не будет заглушена",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","10","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","resetPeriod","1.6. Сброс периода фильтра",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","6","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","checkOnTable","1.5. Проверяем на выбранном столе, что есть предупреждение",""
"broken","Fri Feb 03 13:07:16 GMT 2023","Fri Feb 03 13:07:16 GMT 2023","2","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","isChangedTextPatternCorrectOnTable","1.6. Возвращаемся в админку, отключаем его, проверяем что на столе корректно",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","7","","Смена имени категории и позиции, проверка на столе","","tapper.tests.admin_personal_account.menu._11_1_ChangeCategoryAndDishesTest","goToMenu","1.2. Переход на страницу меню",""
"broken","Fri Feb 03 13:06:58 GMT 2023","Fri Feb 03 13:06:58 GMT 2023","1","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","prepareTableData","1.9. Сохраняем данные по столам",""
"broken","Fri Feb 03 13:06:53 GMT 2023","Fri Feb 03 13:06:53 GMT 2023","15","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","goToAuthTapperPage","1.7. Переход на авторизацию из письма в приглашении с присланными данными и авторизация. Проверка ошибки авторизации",""
"broken","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","12","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToLogsAndPermissions","1.2. Переход на страницу логов, проверка всех элементов в этом разделе",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","2","","Проверка переключения типу получателя, замена шаблона, проверка на столе","","tapper.tests.admin_personal_account.customization._15_0_TotalTest","isChangingRecipientsCorrect","1.3. Проверяем что смена получателя в админке корректная",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","2","","Смена имени категории и позиции, проверка на столе","","tapper.tests.admin_personal_account.menu._11_1_ChangeCategoryAndDishesTest","activateFirstCategoryAndActivateShowGuestMenu","1.3. Делаем видимым категорию, блюдо и переключатель если отключены",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","2","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.company_requisites._17_0_TotalTest","goToCompanyRequisitesCategory","1.2. Переход на страницу реквизитов компании, проверка всех элементов",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","2","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","isWeekAndMonthPeriodCorrect","1.5. Проверка недельного и месячного фильтра",""
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","18","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","choseOnlyPaymentToLockOption","1.7. Выбираем в админке заглушить только оплату",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","193","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.company_requisites._17_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","208","","Проверка блока уведомлений, добавление\удаление группы","","tapper.tests.admin_personal_account.config_notifications._16_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:06:58 GMT 2023","Fri Feb 03 13:06:58 GMT 2023","12","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","checkIsTableNumberCorrectInTable","2.1. Проверка что ссылка на стол в админке ведёт на стол и номер стола совпадает с админкой",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","2","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","goToMenu","1.2. Переход на страницу меню",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","3","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","uploadDishImage","1.5. Загружаем фотографию в блюдо",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","13","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","activateAllRestaurants","1.3. Выбираем все рестораны",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","2","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","isCustomPeriodCorrect","1.7. Установка и проверка кастомного периода",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","3","","Проверка блока уведомлений, добавление\удаление группы","","tapper.tests.admin_personal_account.config_notifications._16_0_TotalTest","isErrorTelegramLoginCorrect","1.3. Проверяем ошибку при вводе логина телеграмма",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","17","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","isImageCorrect","1.7. Проверяем что фотография есть на столе",""
"broken","Fri Feb 03 13:06:53 GMT 2023","Fri Feb 03 13:06:54 GMT 2023","938","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:06:53 GMT 2023","Fri Feb 03 13:06:53 GMT 2023","205","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","deleteYandexInviteMail","1.8. Удаляем письмо на почте Яндекса",""
"broken","Fri Feb 03 13:06:55 GMT 2023","Fri Feb 03 13:06:56 GMT 2023","1003","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_2","1.4. Ввод диапазона с 5 и пустого 'по'",""
"broken","Fri Feb 03 13:07:03 GMT 2023","Fri Feb 03 13:07:03 GMT 2023","5","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","changeWaiterPassword","1.9. Смена пароля официанта",""
"broken","Fri Feb 03 13:06:54 GMT 2023","Fri Feb 03 13:06:55 GMT 2023","1005","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_1","1.3. Ввод диапазона с 1 по 5",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","2","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","goToTapperTable","2.1. Переход на стол по ссылке из админке",""
"broken","Fri Feb 03 13:06:58 GMT 2023","Fri Feb 03 13:06:58 GMT 2023","4","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","backToMenu","2.2 Возврат в меню",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","3","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","choseOnlyPaymentToLockOption","1.6. Выбираем в админке заглушить только оплату",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","207","","Отвязка и привязка карты официанта","","tapper.tests.waiter_personal_account._14_1_UnlinkLinkWaiterCardTest","yandexAuthorization","1.3. Авторизация в почте яндекса",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","1","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","choseWholeServiceToLockOption","1.4. Выбираем заглушить сервис полностью",""
"broken","Fri Feb 03 13:07:19 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","1010","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","searchTest_4","1.7. Ввод диапазона с одинаковым значением с 5 и до 5",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","1","","Проверка профиля, редактирование полей, смена пароля","","tapper.tests.admin_personal_account.profile._13_0_TotalTest","changeAdminPassword","1.5. Смена пароля админа",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","2","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","goToLock","1.2. Переход на категорию заглушки, проверка всех элементов",""
"broken","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","2","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToLicenseTab","1.5. Переход и проверка элементов в разделе id лицензии",""
"skipped","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","0","","Проверка истории операций, редактирование полей, смена пароля","","tapper.tests.support_personal_account.history_operations._17_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","1","","Отвязка и привязка карты официанта","","tapper.tests.waiter_personal_account._14_1_UnlinkLinkWaiterCardTest","checkWaiterStatus","1.2. Проверка смены статуса верификации",""
"broken","Fri Feb 03 13:06:52 GMT 2023","Fri Feb 03 13:06:52 GMT 2023","11","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","cancelInvitationByAdmin","1.3. Отменяем приглашение",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","207","","Смена имени категории и позиции, проверка на столе","","tapper.tests.admin_personal_account.menu._11_1_ChangeCategoryAndDishesTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","2","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","isDownloadQrCorrect","2.4. Проверка скачивания qr-кода",""
"broken","Fri Feb 03 13:06:57 GMT 2023","Fri Feb 03 13:06:58 GMT 2023","1003","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_4","1.6. Ввод диапазона с одинаковым значением с 5 и до 5",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","10","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","goToDetailCard","1.9. Переход в детальную карточку стола и проверка элементов",""
"broken","Fri Feb 03 13:07:12 GMT 2023","Fri Feb 03 13:07:12 GMT 2023","200","","Проверка таба Официанты","","tapper.tests.support_personal_account.logs_and_permissions._14_0_WaitersTabTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","4","","Сортировка меню, отображение всех категорий и блюд в таппере","","tapper.tests.admin_personal_account.menu._11_2_SortingTest","showActiveCategoryCorrect","1.4. Проверяем работу 'Показать активные для гостя'",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","215","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","authorizeUser","1.1. Авторизация в аккаунте техподдержке",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","3","","Проверка переключения типу получателя, замена шаблона, проверка на столе","","tapper.tests.admin_personal_account.customization._15_0_TotalTest","goToMenu","1.2. Переход на страницу кастомизации, проверка всех элементов",""
"broken","Fri Feb 03 13:07:17 GMT 2023","Fri Feb 03 13:07:18 GMT 2023","1005","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","searchTest_2","1.5. Ввод диапазона с 5 и пустого 'по'",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","11","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","goToLock","1.2. Переход на категорию заглушки, проверка всех элементов",""
"broken","Fri Feb 03 13:07:18 GMT 2023","Fri Feb 03 13:07:19 GMT 2023","1002","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","searchTest_3","1.6. Ввод диапазона пустого 'c' и до 5",""
"broken","Fri Feb 03 13:07:03 GMT 2023","Fri Feb 03 13:07:03 GMT 2023","43","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","changeTelegramLogin","1.8. Смена логина телеграма официанта и проверка на столе",""
"broken","Fri Feb 03 13:06:56 GMT 2023","Fri Feb 03 13:06:57 GMT 2023","1002","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_3","1.5. Ввод диапазона пустого 'c' и до 5",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","17","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","deactivateMenuForGuest","1.5. Отключаем отображение меню для гостей по кнопке и проверяем стол",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","14","","Отвязка и привязка карты официанта","","tapper.tests.waiter_personal_account._14_1_UnlinkLinkWaiterCardTest","checkInvitationMail","1.4. Отправка приглашение на почту официанту",""
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","2","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","isPaymentUnavailable","1.8. Проверяем на выбранном столе, что оплата заглушена",""
"broken","Fri Feb 03 13:07:03 GMT 2023","Fri Feb 03 13:07:03 GMT 2023","2","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","changeWaiterName","1.7. Смена имени официанта и проверка на столе",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:20 GMT 2023","2","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","readQrCode","2.3. Чтение qr-кода",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","1","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","checkInitialDateByDefault","1.4. Проверка диапазона по умолчанию",""
"broken","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","3","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToPermissionsTab","1.4. Переход и проверка элементов в разделе Доступы",""
"broken","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","4","","Проверка категории логов/доступы, отображения элементов, всех табов на странице","","tapper.tests.support_personal_account.logs_and_permissions._13_0_TotalTest","goToLogsTab","1.3. Переход и проверка элементов в разделе Логи",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","1","","Отвязка и привязка карты официанта","","tapper.tests.waiter_personal_account._14_1_UnlinkLinkWaiterCardTest","sendInviteWaiter","1.1. Отправляем приглашение",""
"broken","Fri Feb 03 13:07:15 GMT 2023","Fri Feb 03 13:07:15 GMT 2023","8","","Проверка переключения типу получателя, замена шаблона, проверка на столе","","tapper.tests.admin_personal_account.customization._15_0_TotalTest","isChangedTextPatternCorrectOnTable","1.5. Проверка что шаблон корректен на столе",""
"broken","Fri Feb 03 13:06:43 GMT 2023","Fri Feb 03 13:06:50 GMT 2023","7628","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:14 GMT 2023","Fri Feb 03 13:07:14 GMT 2023","3","","Проверка таба Официанты","","tapper.tests.support_personal_account.logs_and_permissions._14_0_WaitersTabTest","isChangedDataCorrect","1.6. Проверка что данные сохранились",""
"broken","Fri Feb 03 13:07:03 GMT 2023","Fri Feb 03 13:07:03 GMT 2023","2","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","deleteWaiterImage","1.5. Удаление фотографии в админке",""
"broken","Fri Feb 03 13:06:52 GMT 2023","Fri Feb 03 13:06:53 GMT 2023","217","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","yandexAuthorization","1.5. Авторизация в почте яндекса",""
"skipped","Fri Feb 03 13:07:01 GMT 2023","Fri Feb 03 13:07:01 GMT 2023","1","","Проверка истории операций, редактирование полей, смена пароля","","tapper.tests.support_personal_account.history_operations._17_0_TotalTest","goToHistoryOperations","1.2. Переход на категорию история операций, проверка всех элементов",""
"broken","Fri Feb 03 13:07:16 GMT 2023","Fri Feb 03 13:07:16 GMT 2023","3","","Проверка таба Столы","","tapper.tests.support_personal_account.logs_and_permissions._15_0_TablesTabTest","sendInviteWaiter","1.3. Переход в таб, проверка всех форм, проверка поиска, сброса фильтра",""
"broken","Fri Feb 03 13:07:16 GMT 2023","Fri Feb 03 13:07:16 GMT 2023","2","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","setMsgAsTextPattern","1.5. Переходим на стол и проверяем что он активировался",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","2","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","isPaymentUnavailable","1.7. Проверяем на выбранном столе, что оплата заглушена",""
"broken","Fri Feb 03 13:07:00 GMT 2023","Fri Feb 03 13:07:00 GMT 2023","9","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","openTapperTable","1.6. Открываем в новой вкладке стол",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","10","","Проверка всех элементов заглушки, заглушаем все рестораны, сперва весь сервис, потом только оплату","","tapper.tests.support_personal_account.lock._18_0_TotalTest","resetAllRestaurants","1.8. Отключаем все рестораны в админке, очищаем тестовое окружение",""
"broken","Fri Feb 03 13:06:59 GMT 2023","Fri Feb 03 13:06:59 GMT 2023","3","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","activateMenuForGuests","1.3. Включаем меню для гостей",""
"broken","Fri Feb 03 13:07:21 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","1","","Заглушаем только один ресторан и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._19_0_CertainRestaurantTest","choseOnlyCertainRestaurants","1.3. Выбираем определенный ресторан по чекбоксу из всего списка",""
"broken","Fri Feb 03 13:07:16 GMT 2023","Fri Feb 03 13:07:16 GMT 2023","2","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","setWifiConfiguration","1.4. Активируем вайфай, прописываем данные",""
"broken","Fri Feb 03 13:07:20 GMT 2023","Fri Feb 03 13:07:21 GMT 2023","210","","Проверка категории Профиль","","tapper.tests.support_personal_account.profile._16_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Feb 03 13:07:22 GMT 2023","Fri Feb 03 13:07:22 GMT 2023","6","","Заглушаем только один ресторан, но через поиск, и проверяем все вариации заглушки","","tapper.tests.support_personal_account.lock._20_0_CertainRestaurantBySearchTest","choseWholeServiceToLockOption","1.4. Выбираем заглушить сервис полностью",""
