"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 30 15:51:26 YEKT 2022","Fri Sep 30 15:51:28 YEKT 2022","2250","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #27.  Royal","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:28 YEKT 2022","Fri Sep 30 15:52:30 YEKT 2022","1401","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #42.  Топаз","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:05 YEKT 2022","Fri Sep 30 15:52:06 YEKT 2022","1728","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #25.  Лунный Камень","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:50:47 YEKT 2022","Fri Sep 30 15:50:49 YEKT 2022","2021","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #4.  Champagne","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:50:57 YEKT 2022","Fri Sep 30 15:50:58 YEKT 2022","1288","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #9.  Bonita","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:06 YEKT 2022","Fri Sep 30 15:52:08 YEKT 2022","1662","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #26.  Наноситал","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:50:55 YEKT 2022","Fri Sep 30 15:50:57 YEKT 2022","2335","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #8.  Black&White","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:13 YEKT 2022","Fri Sep 30 15:51:14 YEKT 2022","1169","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #19.  Leviev","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:52:08 YEKT 2022","Fri Sep 30 15:52:09 YEKT 2022","963","","searching.tests.SearchingByStonesTests","","searching.tests.SearchingByStonesTests","checkOnlyStonesSearchCorrect","Поиск по запросу  камня #27.  Бриллиант","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:33 YEKT 2022","Fri Sep 30 15:51:34 YEKT 2022","1148","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #30.  Tenero","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:35 YEKT 2022","Fri Sep 30 15:51:37 YEKT 2022","1254","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #32.  Vittoria","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:51:16 YEKT 2022","Fri Sep 30 15:51:18 YEKT 2022","1521","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #22.  Lunia","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
"passed","Fri Sep 30 15:50:18 YEKT 2022","Fri Sep 30 15:50:18 YEKT 2022","53","","catalog.tests.CatalogDebugTests","","catalog.tests.CatalogDebugTests","test","тестовый для дебага",""
"passed","Fri Sep 30 15:50:53 YEKT 2022","Fri Sep 30 15:50:55 YEKT 2022","1842","","searching.tests.SearchingByCollectionsTests","","searching.tests.SearchingByCollectionsTests","checkCollectionsSearchCorrect","Поиск по запросу коллекции #7.  Arabella","Количество совпадений должны быть 8 (на всю ширину контейнера)
"
