"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 27 12:16:09 GMT 2023","Fri Jan 27 12:16:09 GMT 2023","284","","Проверка всех диапазонов, списка операций по фильтрации","","tapper.tests.admin_personal_account.operations_history._12_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Jan 27 12:16:27 GMT 2023","Fri Jan 27 12:16:27 GMT 2023","1","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","isDeletedImageCorrectOnTable","1.6. Проверка удаленной фотографии на столе",""
"broken","Fri Jan 27 12:13:53 GMT 2023","Fri Jan 27 12:13:53 GMT 2023","3","","Оплата по кнопке 'Оплатить' - -чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_3_NoTipsScTest","payAndGoToAcquiring","4. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:10:30 GMT 2023","Fri Jan 27 12:10:30 GMT 2023","506","","tapper - переход на пустой стол, создание заказа на кассе, появление заказа в таппере","","tapper.tests.keeper_e2e._0_common._0_0_TapperOrderAppearsWhenCreatedInKeeperTest","checkSumTipsSC","4. Проверка суммы, чаевых, сервисного сбора",""
"broken","Fri Jan 27 12:21:18 GMT 2023","Fri Jan 27 12:21:25 GMT 2023","6152","","Официант не верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_6_NonVerifiedPartNoCardNoScTest","clearDataAndChoseAgain","9. Делимся ссылкой и оплачиваем остальную часть заказа",""
"broken","Fri Jan 27 12:16:27 GMT 2023","Fri Jan 27 12:16:27 GMT 2023","10","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","changeWaiterName","1.7. Смена имени официанта и проверка на столе",""
"broken","Fri Jan 27 12:16:34 GMT 2023","Fri Jan 27 12:16:34 GMT 2023","2","","Отвязка и привязка карты официанта","","tapper.tests.waiter_personal_account._14_1_UnlinkLinkWaiterCardTest","unlinkMailWaiter","1.7. Отвязываем почту официанта админом ресторана",""
"broken","Fri Jan 27 12:20:17 GMT 2023","Fri Jan 27 12:20:17 GMT 2023","3","","Официант не верифицирован, без привязанной карты, полная оплата - СБ","","tapper.tests.keeper_e2e._6_waiter._6_5_NonVerifiedFullNoCardNoScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:16:09 GMT 2023","Fri Jan 27 12:16:09 GMT 2023","17","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","isImageCorrect","1.7. Проверяем что фотография есть на столе",""
"broken","Fri Jan 27 12:18:54 GMT 2023","Fri Jan 27 12:18:54 GMT 2023","13","","Официант верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_3_VerifiedPartNoCardWithScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:15:53 GMT 2023","Fri Jan 27 12:15:54 GMT 2023","1004","","Частичная оплата - +чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_0_TipsScTest","chooseDishesAndCheckAfterDivided","2. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Jan 27 12:21:44 GMT 2023","Fri Jan 27 12:21:44 GMT 2023","3","","Официант не верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_7_NonVerifiedPartNoCardScTest","savePaymentDataForAcquiring","4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:12:42 GMT 2023","Fri Jan 27 12:12:43 GMT 2023","1029","","Частичная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', 'Оплачено' на 2-м устройстве","","tapper.tests.keeper_e2e._5_sockets._5_1_PartCheckEveryStatusTest","chooseDishesAndCheckAfterDivided","1.2. Выбираем рандомно блюда, проверяем все суммы и условия, сохраняем данные для след. теста",""
"broken","Fri Jan 27 12:14:35 GMT 2023","Fri Jan 27 12:14:35 GMT 2023","12","","Оплата по кнопке 'Оплатить' - -чай -сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_4_NoTipsNoScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:15:15 GMT 2023","Fri Jan 27 12:15:30 GMT 2023","14903","","Удаление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_6_RemoveAfterPartAndPartTest","addOneMoreDishInOrder","1.8. Добавляем еще одно блюдо на кассе",""
"broken","Fri Jan 27 12:15:14 GMT 2023","Fri Jan 27 12:15:14 GMT 2023","9","","Выбор всех позиций - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_5_ChoseAllDishesTest","payAndGoToAcquiring","4. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:18:54 GMT 2023","Fri Jan 27 12:18:54 GMT 2023","9","","Официант верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_3_VerifiedPartNoCardWithScTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:11:06 GMT 2023","Fri Jan 27 12:11:24 GMT 2023","17182","","Удаление позиции, полная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_2_RemoveAndFullTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Jan 27 12:10:56 GMT 2023","Fri Jan 27 12:10:56 GMT 2023","4","","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","","tapper.tests.keeper_e2e._0_common._0_9_checkCallWaiterTgMsgTest","getTgAndTapperMsgData","3. Сбор данных со стола и сообщения тг",""
"broken","Fri Jan 27 12:16:07 GMT 2023","Fri Jan 27 12:16:07 GMT 2023","2","","Проверка что включенное меню отображается","","tapper.tests.admin_personal_account.menu._11_0_TotalTest","deactivateMenuForGuest","1.5. Отключаем отображение меню для гостей по кнопке и проверяем стол",""
"broken","Fri Jan 27 12:14:01 GMT 2023","Fri Jan 27 12:14:01 GMT 2023","4","","Добавление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_5_AddAfterPartAndPartTest","payAndGoToAcquiring","1.5 Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:12:28 GMT 2023","Fri Jan 27 12:12:29 GMT 2023","1006","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","chooseDishesAndCheckAfterDivided","1.5. Выбираем рандомно блюда, проверяем все суммы и условия, без чая, но с СБ",""
"broken","Fri Jan 27 12:17:34 GMT 2023","Fri Jan 27 12:17:51 GMT 2023","17255","","Частичная оплата - -чай -сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_3_NoTipsNoScTest","createAndFillOrder","1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Jan 27 12:15:54 GMT 2023","Fri Jan 27 12:15:54 GMT 2023","3","","Частичная оплата - +чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_0_TipsScTest","payAndGoToAcquiring","4. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:16:04 GMT 2023","Fri Jan 27 12:16:05 GMT 2023","1002","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_2","1.4. Ввод диапазона с 1 и пустого 'по'",""
"broken","Fri Jan 27 12:12:43 GMT 2023","Fri Jan 27 12:12:43 GMT 2023","5","","Оплата по кнопке 'Оплатить' - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_1_TipsScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:20:17 GMT 2023","Fri Jan 27 12:20:17 GMT 2023","2","","Официант не верифицирован, без привязанной карты, полная оплата - СБ","","tapper.tests.keeper_e2e._6_waiter._6_5_NonVerifiedFullNoCardNoScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:14:54 GMT 2023","Fri Jan 27 12:14:54 GMT 2023","2","","Удаление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_6_RemoveAfterPartAndPartTest","savePaymentDataForAcquiring","1.4. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:18:13 GMT 2023","Fri Jan 27 12:18:14 GMT 2023","258","","Частичная оплата - -чай -сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_3_NoTipsNoScTest","payAndGoToAcquiringAgain","7. Переход на эквайринг, ввод данных, оплата",""
"broken","Fri Jan 27 12:16:36 GMT 2023","Fri Jan 27 12:16:36 GMT 2023","289","","Проверка что все элементы отображаются корректно","","tapper.tests.admin_personal_account.integrations._16_0_TotalTest","authorizeUser","1.1. Авторизация под администратором в личном кабинете",""
"broken","Fri Jan 27 12:22:48 GMT 2023","Fri Jan 27 12:22:48 GMT 2023","1","","Платные модификаторы - полная оплата","","tapper.tests.keeper_e2e._7_modificator._7_0_PaidFullPayTest","payAndGoToAcquiring","4. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:13:08 GMT 2023","Fri Jan 27 12:13:08 GMT 2023","3","","Удаление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_4_RemoveAndPartTest","checkSumTipsSC","1.2. Проверка суммы, чаевых, сервисного сбора",""
"broken","Fri Jan 27 12:12:28 GMT 2023","Fri Jan 27 12:12:28 GMT 2023","17","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","checkChangedSumAfterAdding","1.4. Пытаемся оплатить и получаем ошибку изменения суммы",""
"broken","Fri Jan 27 12:16:27 GMT 2023","Fri Jan 27 12:16:34 GMT 2023","7093","","Проверка всех элементов, смены имени, телеграмма, пароля, загрузка изображений, сверка со столом","","tapper.tests.waiter_personal_account._14_0_TotalTest","openAndCheck","2.0. Открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Jan 27 12:14:35 GMT 2023","Fri Jan 27 12:14:53 GMT 2023","17315","","Удаление позиции после частичной оплаты","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_6_RemoveAfterPartAndPartTest","createAndFillOrder","1.1. Создание заказа в r_keeper и открытие стола, проверка что позиции на кассе совпадают с позициями в таппере",""
"broken","Fri Jan 27 12:11:54 GMT 2023","Fri Jan 27 12:11:54 GMT 2023","11","","Проверка логики установки дефолтных чаевых от суммы заказа с двумя гостями","","tapper.tests.keeper_e2e._3_tips._0_6_TipsLogicBySumWith2GuestsTest","checkDishesByDefaultBySecondGuest","1.7. Проверяем что логика чаевых по сумме всех позиций и в б2п корректна у второго гостя",""
"broken","Fri Jan 27 12:16:03 GMT 2023","Fri Jan 27 12:16:04 GMT 2023","1004","","Проверка поиска по столам, детальной карточки, qr-кода","","tapper.tests.admin_personal_account.tables_and_qr_codes._10_0_TotalTest","searchTest_1","1.3. Ввод диапазона с 1 по 5",""
"failed","Fri Jan 27 12:11:14 GMT 2023","Fri Jan 27 12:11:14 GMT 2023","10","","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","","tapper.tests.keeper_e2e._0_common._0_9_checkCallWaiterTgMsgTest","matchTgMsgDataAndTapperDataAgain","8. Проверка что сообщение корректное",""
"failed","Fri Jan 27 12:17:13 GMT 2023","Fri Jan 27 12:17:34 GMT 2023","21069","","Частичная оплата - -чай +сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_2_NoTipsScTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:22:48 GMT 2023","Fri Jan 27 12:22:48 GMT 2023","11","","Платные модификаторы - полная оплата","","tapper.tests.keeper_e2e._7_modificator._7_0_PaidFullPayTest","savePaymentDataForAcquiring","3. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"failed","Fri Jan 27 12:15:15 GMT 2023","Fri Jan 27 12:15:36 GMT 2023","20995","","Выбор всех позиций - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_5_ChoseAllDishesTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:16:32 GMT 2023","Fri Jan 27 12:16:33 GMT 2023","1003","","Частичная оплата - +чай -сбор","","tapper.tests.keeper_e2e._2_partialPayment._2_1_TipsNoScTest","chooseDishesAndCheckAfterDivided","2. Выбираем рандомно блюда, проверяем все суммы и условия, с чаем но без СБ",""
"broken","Fri Jan 27 12:14:19 GMT 2023","Fri Jan 27 12:14:19 GMT 2023","3","","Одновременная частичная оплата с 2х устройств","","tapper.tests.keeper_e2e._5_sockets._5_3_SimultaneouslyPartPayTest","savePaymentDataAndGoToAcquiring","1.8. Производим оплату, сверяем суммы и транзакции у первого гостя",""
"failed","Fri Jan 27 12:18:54 GMT 2023","Fri Jan 27 12:19:15 GMT 2023","20981","","Официант верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_3_VerifiedPartNoCardWithScTest","matchTgMsgDataAndTapperData","6. Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:16:35 GMT 2023","Fri Jan 27 12:16:35 GMT 2023","2","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","setWifiConfiguration","1.4. Активируем вайфай, прописываем данные",""
"broken","Fri Jan 27 12:10:55 GMT 2023","Fri Jan 27 12:10:55 GMT 2023","20","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isKeeperOrderCorrectWithTapper","1.3. Проверяем анимацию\картинку при загрузке стола",""
"broken","Fri Jan 27 12:18:09 GMT 2023","Fri Jan 27 12:18:09 GMT 2023","3","","Официант верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_2_VerifiedPartNoCardNoScTest","payAndGoToAcquiring","4. Переходим на эквайринг, вводим данные, оплачиваем заказ",""
"broken","Fri Jan 27 12:13:38 GMT 2023","Fri Jan 27 12:13:38 GMT 2023","3","","Полная оплата на 1-м устройстве, позиции в статусе 'Оплачиваются', 'Оплачено' на 2-м устройстве","","tapper.tests.keeper_e2e._5_sockets._5_2_FullCheckEveryStatusTest","switchToAnotherUser","1.3. Сохраняем данные для след и переходим в оплату",""
"broken","Fri Jan 27 12:12:29 GMT 2023","Fri Jan 27 12:12:29 GMT 2023","4","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","savePaymentDataForAcquiring","1.6. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:18:09 GMT 2023","Fri Jan 27 12:18:09 GMT 2023","4","","Официант верифицирован, без привязанной карты, частичная оплата  -СБ","","tapper.tests.keeper_e2e._6_waiter._6_2_VerifiedPartNoCardNoScTest","checkPayment","5. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:16:00 GMT 2023","Fri Jan 27 12:16:00 GMT 2023","3","","Авторизация администратора,проверка всех статусов приглашения официанта","","tapper.tests.admin_personal_account.waiters._9_0_TotalTest","sendInviteWaiter","1.2. Проверка поиска при некорректном запросе",""
"broken","Fri Jan 27 12:11:39 GMT 2023","Fri Jan 27 12:11:45 GMT 2023","5765","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.keeper_e2e._0_common._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","closeOrder","6. Закрываем заказ, очищаем кассу",""
"broken","Fri Jan 27 12:10:56 GMT 2023","Fri Jan 27 12:10:56 GMT 2023","14","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isShareButtonShown","2.1. Проверяем что кнопка поделиться счётом есть и работает корректно",""
"failed","Fri Jan 27 12:12:29 GMT 2023","Fri Jan 27 12:12:50 GMT 2023","21012","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","clearDataAndChoseAgain","1.9 Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:25:43 GMT 2023","Fri Jan 27 12:25:43 GMT 2023","7","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","","tapper.tests.keeper_e2e._8_discount._8_2_PartAndFullPayAfterRemovingDiscountTest","savePaymentDataForAcquiringAfterDeletedDiscount","1.6. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:16:02 GMT 2023","Fri Jan 27 12:16:02 GMT 2023","2","","Авторизация официанта, когда у него отозвали приглашение","","tapper.tests.admin_personal_account.waiters._9_2_AuthAfterCancelingInvitationTest","checkInvitationMail","1.6. Отправка приглашение на почту официанту",""
"broken","Fri Jan 27 12:25:06 GMT 2023","Fri Jan 27 12:25:06 GMT 2023","13","","Частичная оплата + применение скидки (Частичная оплата, потом скидка, потом полная оплата)","","tapper.tests.keeper_e2e._8_discount._8_1_PartPayAddDiscountTest","savePaymentDataForAcquiringAfterAddedDiscount","1.7. Сохраняем данные по оплате для проверки их корректности на эквайринге, и транзакции б2п",""
"broken","Fri Jan 27 12:16:09 GMT 2023","Fri Jan 27 12:16:09 GMT 2023","2","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","uploadDishImage","1.5. Загружаем фотографию в блюдо",""
"broken","Fri Jan 27 12:12:29 GMT 2023","Fri Jan 27 12:12:29 GMT 2023","4","","Добавление позиции, частичная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_3_AddAndPartTest","checkPayment","1.8 Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:16:09 GMT 2023","Fri Jan 27 12:16:09 GMT 2023","2","","Загрузка, удаление фотографии","","tapper.tests.admin_personal_account.menu._11_3_uploadAndDeleteImageDishTest","activateRandomCategory","1.3. Активируем и делаем видимым рандомную категорию блюда",""
"broken","Fri Jan 27 12:12:24 GMT 2023","Fri Jan 27 12:12:24 GMT 2023","220","","keeper - комплекс оплат для проверки на странице истории операций в админке","","tapper.tests.keeper_e2e._0_common._0_8_OperationsHistoryTest","openAdminOperationsHistory","1.7. Открываем историю операций, проверяем что платёж есть и корректный",""
"broken","Fri Jan 27 12:14:19 GMT 2023","Fri Jan 27 12:14:19 GMT 2023","12","","Одновременная частичная оплата с 2х устройств","","tapper.tests.keeper_e2e._5_sockets._5_3_SimultaneouslyPartPayTest","switchToAnotherUser","1.3. Открываем стол у второго гостя",""
"broken","Fri Jan 27 12:10:37 GMT 2023","Fri Jan 27 12:10:55 GMT 2023","18284","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","createAndFillOrder","1.1 Создание заказа в r_keeper",""
"broken","Fri Jan 27 12:21:44 GMT 2023","Fri Jan 27 12:21:44 GMT 2023","2","","Официант не верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_7_NonVerifiedPartNoCardScTest","activateServiceChargeIfDeactivated","3. Включаем сервисный сбор",""
"broken","Fri Jan 27 12:12:24 GMT 2023","Fri Jan 27 12:12:25 GMT 2023","207","","keeper - комплекс оплат для проверки на странице истории операций в админке","","tapper.tests.keeper_e2e._0_common._0_8_OperationsHistoryTest","clearDataAndChoseAgain","1.8. Делаем полную оплату на столе",""
"broken","Fri Jan 27 12:11:39 GMT 2023","Fri Jan 27 12:11:39 GMT 2023","15","","keeper - открытие стола у двух гостей, второй гость выбирает и отменяет позиции, у первого не должно быть заблокировано для оплаты","","tapper.tests.keeper_e2e._0_common._0_7_ChosenDishesAreAvailableInAnotherGuestAfterCancelingTest","cancelCertainAmountChosenDishes","3. Отменяем их",""
"broken","Fri Jan 27 12:15:13 GMT 2023","Fri Jan 27 12:15:14 GMT 2023","1004","","Выбор всех позиций - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_5_ChoseAllDishesTest","checkSumTipsSC","2. Проверка суммы, чаевых, без сервисного сбора",""
"failed","Fri Jan 27 12:12:43 GMT 2023","Fri Jan 27 12:12:54 GMT 2023","11355","","Оплата по кнопке 'Оплатить' - +чай +сбор","","tapper.tests.keeper_e2e._1_fullPayment._1_1_TipsScTest","clearDataAndChoseAgain","6. Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:16:35 GMT 2023","Fri Jan 27 12:16:35 GMT 2023","2","","Проверка вайфая","","tapper.tests.admin_personal_account.customization._15_1_wiFiTest","setMsgAsTextPattern","1.5. Переходим на стол и проверяем что он активировался",""
"failed","Fri Jan 27 12:24:13 GMT 2023","Fri Jan 27 12:24:34 GMT 2023","20986","","Полная оплата с общей скидкой на заказ","","tapper.tests.keeper_e2e._8_discount._8_0_FullPayTest","matchTgMsgDataAndTapperData","6. Проверка сообщения в телеграмме",""
"broken","Fri Jan 27 12:18:53 GMT 2023","Fri Jan 27 12:18:54 GMT 2023","1009","","Официант верифицирован, без привязанной карты, частичная оплата  +СБ","","tapper.tests.keeper_e2e._6_waiter._6_3_VerifiedPartNoCardWithScTest","chooseDishesAndCheckAfterDivided","2. Выбираем рандомно блюда, проверяем все суммы и условия, проверяем что после шаринга выбранные позиции в ожидаются",""
"broken","Fri Jan 27 12:10:56 GMT 2023","Fri Jan 27 12:10:56 GMT 2023","10","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isTapBarShown","2.4. Проверяем что нижнее навигационное меню есть, корректно работает меню, переходы по табам",""
"broken","Fri Jan 27 12:10:45 GMT 2023","Fri Jan 27 12:10:45 GMT 2023","23","","Добавление позиции, полная оплата","","tapper.tests.keeper_e2e._4_addAndRemoveDishPositions._0_4_1_AddAndFullTest","checkPayment","7. Проверяем корректность оплаты, проверяем что транзакция в б2п соответствует оплате",""
"broken","Fri Jan 27 12:11:14 GMT 2023","Fri Jan 27 12:11:20 GMT 2023","5860","","tapper - проверка сообщений вызова официанта при пустом столе и в заказе","","tapper.tests.keeper_e2e._0_common._0_9_checkCallWaiterTgMsgTest","clearDataAndChoseAgain","9. Закрываем заказ",""
"broken","Fri Jan 27 12:10:56 GMT 2023","Fri Jan 27 12:10:56 GMT 2023","13","","Общая функциональность таппера","","tapper.tests.keeper_e2e._0_common._0_1_AllElementsTest","isConfPolicyShown","2.3. Проверяем что кнопка политики конфиденциальности есть и работает корректно",""
"broken","Fri Jan 27 12:16:36 GMT 2023","Fri Jan 27 12:16:36 GMT 2023","3","","Проверка блока уведомлений, добавление\удаление группы","","tapper.tests.admin_personal_account.config_notifications._16_0_TotalTest","isErrorTelegramLoginCorrect","1.3. Проверяем ошибку при вводе логина телеграмма",""
